id,file,status,source,detail,unknown,opcode_empty
02241,PrivateCollateralVault__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\PrivateCollateralVault__expression_0000.json (deployed_bytecode),,0
02242,PrivateCollateralVault__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateCollateralVault__dead_code_0000.json (deployed_bytecode),,0
02243,PrivateCollateralVault__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateCollateralVault__dead_code_0001.json (deployed_bytecode),,0
02244,PrivateCommercialRealEstateLoan__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateCommercialRealEstateLoan__rename_0000.json (deployed_bytecode),,0
02245,PrivateCommercialRealEstateLoan__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateCommercialRealEstateLoan__rename_0001.json (deployed_bytecode),,0
02246,PrivateCommercialRealEstateLoan__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\PrivateCommercialRealEstateLoan__expression_0000.json (deployed_bytecode),,0
02247,PrivateCommercialRealEstateLoan__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\PrivateCommercialRealEstateLoan__fhe_swap_0000.json (deployed_bytecode),,0
02248,PrivateCommercialRealEstateLoan__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateCommercialRealEstateLoan__dead_code_0001.json (deployed_bytecode),,0
02249,PrivateCommodityForwardContract__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateCommodityForwardContract__rename_0000.json (deployed_bytecode),,0
02250,PrivateCommodityForwardContract__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateCommodityForwardContract__rename_0001.json (deployed_bytecode),,0
02251,PrivateCommodityForwardContract__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\PrivateCommodityForwardContract__expression_0000.json (deployed_bytecode),,0
02252,PrivateCommodityForwardContract__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateCommodityForwardContract__dead_code_0000.json (deployed_bytecode),,0
02253,PrivateCommodityForwardContract__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateCommodityForwardContract__dead_code_0001.json (deployed_bytecode),,0
02254,PrivateCommodityFutures__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateCommodityFutures__rename_0000.json (deployed_bytecode),,0
02255,PrivateCommodityFutures__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateCommodityFutures__rename_0001.json (deployed_bytecode),,0
02256,PrivateCommodityFutures__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\PrivateCommodityFutures__expression_0000.json (deployed_bytecode),,0
02257,PrivateCommodityFutures__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateCommodityFutures__dead_code_0000.json (deployed_bytecode),,0
02258,PrivateCommodityFutures__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateCommodityFutures__dead_code_0001.json (deployed_bytecode),,0
02259,PrivateConstructionContractBid__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateConstructionContractBid__rename_0000.json (deployed_bytecode),,0
02260,PrivateConstructionContractBid__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateConstructionContractBid__rename_0001.json (deployed_bytecode),,0
02261,PrivateConstructionContractBid__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\PrivateConstructionContractBid__expression_0000.json (deployed_bytecode),,0
02262,PrivateConstructionContractBid__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\PrivateConstructionContractBid__fhe_swap_0000.json (deployed_bytecode),,0
02263,PrivateConstructionContractBid__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateConstructionContractBid__dead_code_0000.json (deployed_bytecode),,0
02264,PrivateConstructionContractBid__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateConstructionContractBid__dead_code_0001.json (deployed_bytecode),,0
02265,PrivateCottonTextileMillProcurement__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateCottonTextileMillProcurement__rename_0000.json (deployed_bytecode),,0
02266,PrivateCottonTextileMillProcurement__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateCottonTextileMillProcurement__rename_0001.json (deployed_bytecode),,0
02267,PrivateCottonTextileMillProcurement__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\PrivateCottonTextileMillProcurement__expression_0000.json (deployed_bytecode),,0
02268,PrivateCottonTextileMillProcurement__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\PrivateCottonTextileMillProcurement__fhe_swap_0000.json (deployed_bytecode),,0
02269,PrivateCottonTextileMillProcurement__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateCottonTextileMillProcurement__dead_code_0000.json (deployed_bytecode),,0
02270,PrivateCottonTextileMillProcurement__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateCottonTextileMillProcurement__dead_code_0001.json (deployed_bytecode),,0
02271,PrivateCreditDefaultSwapRegistry__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateCreditDefaultSwapRegistry__rename_0000.json (deployed_bytecode),,0
02272,PrivateCreditDefaultSwapRegistry__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateCreditDefaultSwapRegistry__rename_0001.json (deployed_bytecode),,0
02273,PrivateCreditDefaultSwapRegistry__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\PrivateCreditDefaultSwapRegistry__expression_0000.json (deployed_bytecode),,0
02274,PrivateCreditDefaultSwapRegistry__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateCreditDefaultSwapRegistry__dead_code_0000.json (deployed_bytecode),,0
02275,PrivateCreditDefaultSwapRegistry__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateCreditDefaultSwapRegistry__dead_code_0001.json (deployed_bytecode),,0
02276,PrivateCreditDefaultSwapVault__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateCreditDefaultSwapVault__rename_0000.json (deployed_bytecode),,0
02277,PrivateCreditDefaultSwapVault__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateCreditDefaultSwapVault__rename_0001.json (deployed_bytecode),,0
02278,PrivateCreditDefaultSwapVault__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\PrivateCreditDefaultSwapVault__expression_0000.json (deployed_bytecode),,0
02279,PrivateCreditDefaultSwapVault__expression_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\PrivateCreditDefaultSwapVault__expression_0001.json (deployed_bytecode),,0
02280,PrivateCreditDefaultSwapVault__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\PrivateCreditDefaultSwapVault__fhe_swap_0000.json (deployed_bytecode),,0
02281,PrivateCreditDefaultSwapVault__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateCreditDefaultSwapVault__dead_code_0000.json (deployed_bytecode),,0
02282,PrivateCreditDefaultSwapVault__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateCreditDefaultSwapVault__dead_code_0001.json (deployed_bytecode),,0
02283,PrivateCreditRatingAgency__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateCreditRatingAgency__rename_0000.json (deployed_bytecode),,0
02284,PrivateCreditRatingAgency__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateCreditRatingAgency__rename_0001.json (deployed_bytecode),,0
02285,PrivateCreditRatingAgency__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\PrivateCreditRatingAgency__expression_0000.json (deployed_bytecode),,0
02286,PrivateCreditRatingAgency__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\PrivateCreditRatingAgency__fhe_swap_0000.json (deployed_bytecode),,0
02287,PrivateCreditRatingAgency__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateCreditRatingAgency__dead_code_0000.json (deployed_bytecode),,0
02288,PrivateCreditRatingAgency__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateCreditRatingAgency__dead_code_0001.json (deployed_bytecode),,0
02289,PrivateCropYieldInsurancePool__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateCropYieldInsurancePool__rename_0000.json (deployed_bytecode),,0
02290,PrivateCropYieldInsurancePool__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateCropYieldInsurancePool__rename_0001.json (deployed_bytecode),,0
02291,PrivateCropYieldInsurancePool__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\PrivateCropYieldInsurancePool__expression_0000.json (deployed_bytecode),,0
02292,PrivateCropYieldInsurancePool__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\PrivateCropYieldInsurancePool__fhe_swap_0000.json (deployed_bytecode),,0
02293,PrivateCropYieldInsurancePool__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateCropYieldInsurancePool__dead_code_0000.json (deployed_bytecode),,0
02294,PrivateCropYieldInsurancePool__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateCropYieldInsurancePool__dead_code_0001.json (deployed_bytecode),,0
02295,PrivateCrossChainBridgeFeeOptimizer__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateCrossChainBridgeFeeOptimizer__rename_0000.json (deployed_bytecode),,0
02296,PrivateCrossChainBridgeFeeOptimizer__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateCrossChainBridgeFeeOptimizer__rename_0001.json (deployed_bytecode),,0
02297,PrivateCrossChainBridgeFeeOptimizer__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\PrivateCrossChainBridgeFeeOptimizer__expression_0000.json (deployed_bytecode),,0
02298,PrivateCrossChainBridgeFeeOptimizer__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateCrossChainBridgeFeeOptimizer__dead_code_0001.json (deployed_bytecode),,0
02299,PrivateCrowdfundedSolarFarmCooperative__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateCrowdfundedSolarFarmCooperative__rename_0000.json (deployed_bytecode),,0
02300,PrivateCrowdfundedSolarFarmCooperative__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateCrowdfundedSolarFarmCooperative__rename_0001.json (deployed_bytecode),,0
02301,PrivateCrowdfundedSolarFarmCooperative__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\PrivateCrowdfundedSolarFarmCooperative__expression_0000.json (deployed_bytecode),,0
02302,PrivateCrowdfundedSolarFarmCooperative__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\PrivateCrowdfundedSolarFarmCooperative__fhe_swap_0000.json (deployed_bytecode),,0
02303,PrivateCrowdfundedSolarFarmCooperative__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateCrowdfundedSolarFarmCooperative__dead_code_0000.json (deployed_bytecode),,0
02304,PrivateCrowdfundedSolarFarmCooperative__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateCrowdfundedSolarFarmCooperative__dead_code_0001.json (deployed_bytecode),,0
02305,PrivateCryptoHedgeFundNAV__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateCryptoHedgeFundNAV__rename_0000.json (deployed_bytecode),,0
02306,PrivateCryptoHedgeFundNAV__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateCryptoHedgeFundNAV__rename_0001.json (deployed_bytecode),,0
02307,PrivateCryptoHedgeFundNAV__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\PrivateCryptoHedgeFundNAV__expression_0000.json (deployed_bytecode),,0
02308,PrivateCryptoHedgeFundNAV__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateCryptoHedgeFundNAV__dead_code_0000.json (deployed_bytecode),,0
02309,PrivateCryptoHedgeFundNAV__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateCryptoHedgeFundNAV__dead_code_0001.json (deployed_bytecode),,0
02310,PrivateCryptoVentureCapitalSyndicate__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateCryptoVentureCapitalSyndicate__rename_0000.json (deployed_bytecode),,0
02311,PrivateCryptoVentureCapitalSyndicate__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateCryptoVentureCapitalSyndicate__rename_0001.json (deployed_bytecode),,0
02312,PrivateCryptoVentureCapitalSyndicate__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\PrivateCryptoVentureCapitalSyndicate__expression_0000.json (deployed_bytecode),,0
02313,PrivateCryptoVentureCapitalSyndicate__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateCryptoVentureCapitalSyndicate__dead_code_0000.json (deployed_bytecode),,0
02314,PrivateCryptoVentureCapitalSyndicate__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateCryptoVentureCapitalSyndicate__dead_code_0001.json (deployed_bytecode),,0
02315,PrivateCyberInsuranceUnderwriting__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateCyberInsuranceUnderwriting__rename_0000.json (deployed_bytecode),,0
02316,PrivateCyberInsuranceUnderwriting__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateCyberInsuranceUnderwriting__rename_0001.json (deployed_bytecode),,0
02317,PrivateCyberInsuranceUnderwriting__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\PrivateCyberInsuranceUnderwriting__expression_0000.json (deployed_bytecode),,0
02318,PrivateCyberInsuranceUnderwriting__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\PrivateCyberInsuranceUnderwriting__fhe_swap_0000.json (deployed_bytecode),,0
02319,PrivateCyberInsuranceUnderwriting__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateCyberInsuranceUnderwriting__dead_code_0000.json (deployed_bytecode),,0
02320,PrivateCyberInsuranceUnderwriting__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateCyberInsuranceUnderwriting__dead_code_0001.json (deployed_bytecode),,0
02321,PrivateCyberRansomNegotiationEscrow__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateCyberRansomNegotiationEscrow__rename_0000.json (deployed_bytecode),,0
02322,PrivateCyberRansomNegotiationEscrow__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateCyberRansomNegotiationEscrow__rename_0001.json (deployed_bytecode),,0
02323,PrivateCyberRansomNegotiationEscrow__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\PrivateCyberRansomNegotiationEscrow__expression_0000.json (deployed_bytecode),,0
02324,PrivateCyberRansomNegotiationEscrow__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\PrivateCyberRansomNegotiationEscrow__fhe_swap_0000.json (deployed_bytecode),,0
02325,PrivateCyberRansomNegotiationEscrow__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateCyberRansomNegotiationEscrow__dead_code_0001.json (deployed_bytecode),,0
02326,PrivateDebtCollectionAgency__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateDebtCollectionAgency__rename_0000.json (deployed_bytecode),,0
02327,PrivateDebtCollectionAgency__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateDebtCollectionAgency__rename_0001.json (deployed_bytecode),,0
02328,PrivateDebtCollectionAgency__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\PrivateDebtCollectionAgency__expression_0000.json (deployed_bytecode),,0
02329,PrivateDebtCollectionAgency__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateDebtCollectionAgency__dead_code_0000.json (deployed_bytecode),,0
02330,PrivateDebtCollectionAgency__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateDebtCollectionAgency__dead_code_0001.json (deployed_bytecode),,0
02331,PrivateDebtMarketplace__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateDebtMarketplace__rename_0000.json (deployed_bytecode),,0
02332,PrivateDebtMarketplace__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateDebtMarketplace__rename_0001.json (deployed_bytecode),,0
02333,PrivateDebtMarketplace__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\PrivateDebtMarketplace__fhe_swap_0000.json (deployed_bytecode),,0
02334,PrivateDebtMarketplace__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateDebtMarketplace__dead_code_0000.json (deployed_bytecode),,0
02335,PrivateDebtMarketplace__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateDebtMarketplace__dead_code_0001.json (deployed_bytecode),,0
02336,PrivateDecentralizedExchangeOrderBook__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateDecentralizedExchangeOrderBook__rename_0000.json (deployed_bytecode),,0
02337,PrivateDecentralizedExchangeOrderBook__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateDecentralizedExchangeOrderBook__rename_0001.json (deployed_bytecode),,0
02338,PrivateDecentralizedExchangeOrderBook__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\PrivateDecentralizedExchangeOrderBook__expression_0000.json (deployed_bytecode),,0
02339,PrivateDecentralizedExchangeOrderBook__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\PrivateDecentralizedExchangeOrderBook__fhe_swap_0000.json (deployed_bytecode),,0
02340,PrivateDecentralizedExchangeOrderBook__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateDecentralizedExchangeOrderBook__dead_code_0000.json (deployed_bytecode),,0
02341,PrivateDecentralizedExchangeOrderBook__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateDecentralizedExchangeOrderBook__dead_code_0001.json (deployed_bytecode),,0
02342,PrivateDeepSeaCableCapacityLease__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateDeepSeaCableCapacityLease__rename_0000.json (deployed_bytecode),,0
02343,PrivateDeepSeaCableCapacityLease__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateDeepSeaCableCapacityLease__rename_0001.json (deployed_bytecode),,0
02344,PrivateDeepSeaCableCapacityLease__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\PrivateDeepSeaCableCapacityLease__expression_0000.json (deployed_bytecode),,0
02345,PrivateDeepSeaCableCapacityLease__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\PrivateDeepSeaCableCapacityLease__fhe_swap_0000.json (deployed_bytecode),,0
02346,PrivateDeepSeaCableCapacityLease__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateDeepSeaCableCapacityLease__dead_code_0000.json (deployed_bytecode),,0
02347,PrivateDeepSeaCableCapacityLease__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateDeepSeaCableCapacityLease__dead_code_0001.json (deployed_bytecode),,0
02348,PrivateDeepSeaMiningRoyalty__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateDeepSeaMiningRoyalty__rename_0000.json (deployed_bytecode),,0
02349,PrivateDeepSeaMiningRoyalty__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateDeepSeaMiningRoyalty__rename_0001.json (deployed_bytecode),,0
02350,PrivateDeepSeaMiningRoyalty__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\PrivateDeepSeaMiningRoyalty__expression_0000.json (deployed_bytecode),,0
02351,PrivateDeepSeaMiningRoyalty__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\PrivateDeepSeaMiningRoyalty__fhe_swap_0000.json (deployed_bytecode),,0
02352,PrivateDeepSeaMiningRoyalty__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateDeepSeaMiningRoyalty__dead_code_0001.json (deployed_bytecode),,0
02353,PrivateDefenseContractBidding__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateDefenseContractBidding__rename_0000.json (deployed_bytecode),,0
02354,PrivateDefenseContractBidding__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateDefenseContractBidding__rename_0001.json (deployed_bytecode),,0
02355,PrivateDefenseContractBidding__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\PrivateDefenseContractBidding__expression_0000.json (deployed_bytecode),,0
02356,PrivateDefenseContractBidding__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\PrivateDefenseContractBidding__fhe_swap_0000.json (deployed_bytecode),,0
02357,PrivateDefenseContractBidding__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateDefenseContractBidding__dead_code_0000.json (deployed_bytecode),,0
02358,PrivateDefenseContractBidding__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateDefenseContractBidding__dead_code_0001.json (deployed_bytecode),,0
02359,PrivateDefenseContractorBidding__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateDefenseContractorBidding__rename_0000.json (deployed_bytecode),,0
02360,PrivateDefenseContractorBidding__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateDefenseContractorBidding__rename_0001.json (deployed_bytecode),,0
02361,PrivateDefenseContractorBidding__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\PrivateDefenseContractorBidding__fhe_swap_0000.json (deployed_bytecode),,0
02362,PrivateDefenseContractorBidding__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateDefenseContractorBidding__dead_code_0000.json (deployed_bytecode),,0
02363,PrivateDefenseContractorBidding__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateDefenseContractorBidding__dead_code_0001.json (deployed_bytecode),,0
02364,PrivateDeFiFlashLoanAudit__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateDeFiFlashLoanAudit__rename_0000.json (deployed_bytecode),,0
02365,PrivateDeFiFlashLoanAudit__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateDeFiFlashLoanAudit__rename_0001.json (deployed_bytecode),,0
02366,PrivateDeFiFlashLoanAudit__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\PrivateDeFiFlashLoanAudit__expression_0000.json (deployed_bytecode),,0
02367,PrivateDeFiFlashLoanAudit__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\PrivateDeFiFlashLoanAudit__fhe_swap_0000.json (deployed_bytecode),,0
02368,PrivateDeFiFlashLoanAudit__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateDeFiFlashLoanAudit__dead_code_0000.json (deployed_bytecode),,0
02369,PrivateDeFiFlashLoanAudit__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateDeFiFlashLoanAudit__dead_code_0001.json (deployed_bytecode),,0
02370,PrivateDiamondGradingRegistry__expression_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\expression\PrivateDiamondGradingRegistry__expression_0000.json (deployed_bytecode),,0
02371,PrivateDiamondGradingRegistry__fhe_swap_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\fhe_swap\PrivateDiamondGradingRegistry__fhe_swap_0000.json (deployed_bytecode),,0
02372,PrivateDiamondGradingRegistry__dead_code_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateDiamondGradingRegistry__dead_code_0000.json (deployed_bytecode),,0
02373,PrivateDiamondGradingRegistry__dead_code_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\dead_code\PrivateDiamondGradingRegistry__dead_code_0001.json (deployed_bytecode),,0
02374,PrivateDigitalAssetInheritance__rename_0000.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateDigitalAssetInheritance__rename_0000.json (deployed_bytecode),,0
02375,PrivateDigitalAssetInheritance__rename_0001.sol,ok,metadata,F:\RM Datasets\final_augmented_datasets\metadata\rename\PrivateDigitalAssetInheritance__rename_0001.json (deployed_bytecode),,0
